SYMBOL	24888_1366Naive	24888_1369Naive	24888_1369DN	24888_1367DN	24888_1367Naive	24888_2189Naive	24888_2189DN	24888_2179Naive	24888_1368Naive	24888_2183Naive	24888_2183DN	24888_2185Naive	24888_2185DN	24888_1365DN	24888_1365Naive
AGBL5	488	377	555	310	451	346	391	251	424	508	411	510	404	432	289
RP11-14N7.2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
RP11-201E8.1	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0
TRMT112P2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RP11-597M12.2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
RARRES2P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT18P15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RP11-585P4.5	51	40	42	12	75	71	29	39	49	93	8	71	36	46	55
AC013436.6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ZC3H6	348	381	425	263	230	258	394	268	389	503	286	394	434	373	479
RXFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARK2P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-121P10.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MPP1	157	197	168	211	351	204	274	211	177	264	139	295	111	177	360
RP11-115H13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB9AP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REREP2Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-129P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MZT1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2315E11.1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
RP11-109E24.2	10	0	8	0	2	4	3	0	1	3	2	9	1	2	0
RPL35AP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GTF2F2P1	0	1	0	0	0	0	0	3	1	0	0	1	0	2	2
RPS2P45	21	5	14	27	13	11	0	12	10	32	1	21	12	2	0
EMD	647	365	561	334	700	390	497	461	458	443	387	765	423	364	429
CEBPG	916	528	862	703	587	484	1211	446	619	532	713	1242	1066	998	871
MATK	81	93	59	37	99	122	76	29	25	27	25	9	22	99	175
RP11-49K24.4	3	1	1	2	0	0	2	0	0	0	2	4	2	1	3
BX842568.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MREG	149	112	168	70	113	37	102	44	67	117	92	84	129	198	164
HMGN1P15	2	4	7	1	0	2	0	3	1	5	0	0	1	5	1
TRBV22OR9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRBOX4	636	630	512	503	852	655	776	535	670	946	429	776	535	570	888
CELSR1	1613	920	1289	513	673	1089	1238	738	2355	1685	943	769	629	376	616
RPL36AP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-120K18.3	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0
SNRPCP20	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
RPS27P16	0	0	2	1	0	0	7	0	0	5	0	0	1	0	0
THYN1	783	632	781	552	735	544	881	473	589	650	583	958	684	872	732
TMEM80	1100	879	869	536	935	972	1064	948	958	1466	852	1488	825	566	789
RP11-68L1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-463C8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEURL4	261	194	213	93	263	158	133	131	157	236	200	263	131	129	262
NYAP2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL302P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHF3	2872	2342	2672	1995	2071	2548	2398	1961	2532	2804	1753	3067	2859	2252	2304
MMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP74	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRIM60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-542B15.1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
RPS6KA6	5	11	69	48	4	3	112	0	11	1	42	14	68	33	25
IGLV5-48	14	8	1	37	41	6	7	3	3	53	51	8	5	12	9
CTA-407F11.8	7	1	0	0	6	0	2	8	9	0	1	25	1	2	0
CTA-384D8.33	0	1	0	0	0	5	0	1	4	0	0	0	6	0	1
RNF113A	771	690	695	590	863	691	1004	690	740	991	649	1048	708	925	907
SCGB1D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-111F5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-730P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8T1P	0	0	1	0	0	0	5	0	0	0	2	0	0	0	0
RBM47	140	17	367	240	127	68	261	59	43	37	522	95	305	329	101
RP11-196G18.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR34A	10	0	9	0	0	0	0	0	0	0	1	0	2	0	11
RN7SL841P	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LAG3	0	0	0	0	0	0	2	0	0	0	18	15	104	0	0
LINC00445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPLAL1	610	443	1623	967	442	447	1778	166	472	446	520	655	1528	1490	437
SNORD32B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL368P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-136B18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-327F10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-361A23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM9C	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0
TRAV1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFB2M	425	456	517	337	582	379	676	346	319	506	337	782	422	586	613
PCSK1	0	5	5	1	2	0	0	0	0	0	1	2	0	0	3
TMEM130	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
RP11-203M5.2	1	3	7	3	0	1	0	2	2	0	3	5	1	0	1
RN7SL156P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-895J2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATF3	0	0	20	3	0	0	20	2	3	0	1	35	98	20	11
RP11-304L19.3	3	0	2	0	0	0	0	1	1	1	2	1	2	2	0
AP000577.2	9	2	8	6	1	4	15	4	0	0	1	5	0	3	1
RNU4-52P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC090044.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CTD-2013N17.1	32	13	17	41	21	8	9	31	31	25	14	27	12	16	16
SNORD92	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
FAM166AP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF3LP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-137F15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3670-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC068858.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUWE1	3113	3004	4513	2506	2051	2302	2150	3205	2396	3441	3140	3480	2778	2253	2426
FCGBP	95	59	40	30	45	91	29	62	23	60	34	35	1	19	49
OR5A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-477M7.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2373J6.2	9	6	3	2	10	15	4	20	12	14	6	15	6	3	12
RP11-458I7.1	0	2	0	0	0	2	1	0	1	4	0	0	0	0	0
MIR1283-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF011889.5	7	7	11	15	19	2	9	2	4	14	13	11	11	9	12
PPIAP23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-726G23.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF432	215	176	313	128	172	307	286	170	261	235	161	302	304	226	247
OSBPL6	8	0	0	1	1	0	0	1	3	0	0	0	0	22	1
RP11-713P14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYSMD3	441	365	424	282	304	661	540	306	494	499	278	544	394	372	385
TMEM123	9310	5817	5015	3842	6584	6206	7156	4899	6674	13621	5474	14684	7712	4706	7405
RNU6-162P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-148H17.1	40	15	131	73	26	29	92	8	14	12	79	23	79	84	21
RP11-570L15.1	22	12	24	13	8	15	14	18	20	39	10	23	6	4	10
RP11-3G21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF1D	1188	792	744	555	1031	753	734	1070	931	1270	603	1471	780	899	1065
RP11-254F19.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC3C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2576D5.1	0	12	10	0	0	5	14	0	0	6	0	0	4	0	0
OR7E110P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHG2	815	636	530	548	894	869	1100	870	695	691	659	1017	715	642	784
MIR6816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-369K16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENPP7P6	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RP11-140I16.3	10	8	12	1	1	3	3	4	6	3	7	7	3	4	5
RP11-626I20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TULP1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
RP5-1174J21.2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	3
KIAA1324L	271	255	375	94	271	107	73	30	322	178	166	348	251	154	134
THUMPD3P1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SERPINB2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
KRTAP9-10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DIAPH1	4002	3371	5519	3544	3397	2913	5698	3536	2858	4003	4553	6693	6106	3949	3756
RP11-820I16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIWIL2	0	12	6	24	18	25	0	4	19	28	3	41	4	28	3
LINC01162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR37	1368	967	1195	989	1124	874	1208	1193	1176	1221	1053	1780	941	964	968
RP11-896J10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAHD2CP	22	7	33	20	18	15	19	7	20	12	21	25	16	25	24
FBXL8	23	16	53	19	19	18	37	32	28	29	47	61	102	77	23
RGL1	12	9	0	0	0	0	0	0	8	31	41	0	5	3	0
MED12L	16	3	11	9	2	13	47	6	1	9	18	9	18	4	5
RP11-126O1.4	10	20	47	4	11	19	8	24	11	29	5	23	17	23	31
RP11-196D18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLP2	1775	1308	2374	1947	1115	1008	2715	1632	1181	1713	1604	1844	2790	2314	1543
YWHAZP5	2	0	0	2	2	1	4	0	0	1	2	1	1	1	3
RP11-622C24.2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
RPL7AP57	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
INMT	0	0	0	2	1	0	1	0	0	1	0	0	0	1	0
RP11-511H23.2	8	11	6	4	0	8	0	9	5	14	3	9	0	0	0
SLC25A15P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM69B	291	420	128	221	1371	198	131	103	41	397	140	422	24	151	957
FAM90A13P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-535N6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEACAMP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-845O24.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM27C	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0
MIR590	10	9	7	8	4	13	8	5	10	13	2	0	5	7	9
RP3-417G15.1	2	1	3	1	0	1	1	1	3	3	1	3	0	0	0
CDC42SE2	10323	5607	8760	7984	9012	6452	10986	9076	8609	12107	7257	13537	10569	6788	7450
GPM6BP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNASE1L3	203	298	96	112	296	103	72	171	107	247	15	14	0	99	464
RP11-44D5.1	0	0	1	1	2	0	0	0	0	3	0	5	0	3	0
RN7SL228P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFIT1P1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
SNORD1B	1	5	2	3	1	1	0	2	2	6	0	1	0	0	1
ZKSCAN7P1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UGGT1	1393	951	1724	1090	1033	926	1708	1383	1082	1449	1043	1590	1285	955	1528
SFRP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP2	2	2	2	1	7	5	0	6	4	2	6	0	0	1	0
CHCHD2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HERC2P4	0	4	8	0	0	0	0	0	3	0	5	7	0	0	1
RPS23P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA1549L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-25L5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX2P1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	1
RN7SL93P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POFUT2	516	362	342	347	558	373	351	367	390	342	408	578	303	380	387
ACTG1P23	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ADK	4994	3454	5500	3911	6579	3157	4553	1558	4880	4474	3375	6258	5148	4612	5344
PKD1L1	0	43	45	1	12	28	2	20	23	53	9	15	10	2	7
HNRNPA1P26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPA3P9	5	18	6	1	1	8	5	18	7	2	19	12	4	1	20
RP11-1H15.2	3	1	0	6	0	1	1	1	0	7	0	3	1	0	2
RP11-596C23.2	31	13	31	8	23	30	11	29	17	32	25	71	25	24	36
RP11-554A11.8	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
MTND5P29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-678L1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2545G14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCLK2	41	28	47	54	450	335	90	36	60	71	13	695	34	14	63
RP11-472M19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1057B6.1	1	5	5	1	0	5	0	5	0	3	0	12	5	6	3
RP11-216N14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL23AP47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3914-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC17	66	25	63	20	38	30	13	33	32	66	16	70	23	29	25
RP11-876N24.1	20	22	49	26	24	26	43	65	53	6	19	16	28	70	70
GJC1	0	0	0	0	2	0	4	0	0	0	0	0	7	0	0
ZNF696	292	273	280	230	352	295	238	176	178	132	214	225	169	208	275
XBP1	761	705	1445	1849	1736	619	3145	807	854	964	2304	1144	1521	3965	1292
AC063980.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NF1	333	334	458	332	397	337	350	408	324	562	319	268	422	375	321
CTD-2311M21.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-421K23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRBF2P3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RP4-761J14.9	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
RP1-261D10.2	21	7	21	21	10	17	14	10	22	17	5	25	20	5	20
RP11-73M7.9	0	1	2	0	0	2	2	2	6	4	0	10	2	1	2
RP11-295I5.3	1	10	4	6	5	4	5	15	0	8	2	19	9	10	2
RP11-186B7.7	0	1	3	2	0	2	0	2	2	2	0	0	0	1	0
SNORD114-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-120M18.2	11	2	3	4	5	0	4	3	3	1	2	1	5	3	3
RP11-736G13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLYBL-AS1	1	1	0	1	0	0	0	3	0	1	3	1	0	0	0
CDKN2C	18	13	124	45	11	15	86	42	19	47	100	48	136	105	27
AP000640.10	0	1	0	0	0	1	4	1	1	0	7	0	0	0	4
CTD-2252P21.1	0	3	1	2	0	0	1	3	0	6	0	1	0	1	1
MTCO3P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-463J7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-48J14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-867G23.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCOA5	1646	1392	1859	1167	1330	1213	1790	900	1266	1599	1065	2303	1378	1347	1723
CTC-550B14.7	1	1	0	3	2	0	0	0	0	3	2	3	3	0	0
LL22NC01-116C6.1	3	2	3	0	8	6	0	4	10	5	5	1	0	3	8
RP11-398A8.5	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0
AC019172.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-431M3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INTS5	1020	752	1280	626	732	715	1164	499	583	870	692	1145	817	740	907
C3orf67	6	2	57	22	36	4	40	0	6	0	28	14	73	27	7
LINC01400	5	0	0	0	5	0	0	4	8	1	0	2	0	0	0
RP11-271F18.4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
LL22NC03-30E12.11	1	1	0	1	2	0	0	1	3	1	0	0	3	2	1
B3GALNT2	135	64	102	53	70	57	68	108	66	80	66	88	122	90	59
CCNYL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-344G13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCO3P17	1	0	1	1	0	0	1	0	1	1	0	0	1	1	0
RNU4-26P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRF1	414	341	523	280	448	328	352	358	266	377	392	638	316	280	387
SCARNA13	44	21	21	17	34	31	16	28	18	18	15	33	8	14	20
AC010082.2	0	2	3	2	5	5	0	15	6	5	0	15	2	1	2
RN7SL306P	0	2	1	1	13	1	0	4	3	7	2	8	1	4	4
AC006133.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMG1P1	46	36	31	43	87	29	18	90	138	186	108	20	14	10	8
KB-1396H2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL75P	0	4	3	1	3	0	2	5	9	3	4	0	0	2	0
THAP1	418	297	401	323	428	306	530	302	319	364	319	462	396	408	392
AC007322.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008073.7	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0
RP11-1113L8.6	1	0	0	5	3	1	0	1	0	1	0	1	0	2	2
AP001962.3	12	3	4	0	4	3	6	5	7	4	4	4	13	8	14
AC087499.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD10	1540	920	1324	1358	1538	902	1529	1388	1210	1218	1552	2407	1723	1733	1181
AC067956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-278C7.3	9	5	10	2	7	8	6	1	8	8	0	16	2	4	5
HTR3B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
YWHAZP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS4-AS1	382	318	366	246	428	346	441	290	307	399	265	494	434	326	387
CDC123	1846	1483	1888	1347	1761	1139	2096	1163	1313	1709	1146	2126	1573	1493	1668
RP4-613A2.1	0	0	0	3	0	2	2	4	0	0	1	1	0	1	0
RP11-166D18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2325M2.1	2	0	2	0	2	5	0	19	0	12	6	14	6	9	3
RP11-96H19.1	66	57	60	36	53	93	83	54	68	141	35	33	25	106	55
RP11-756A22.7	0	0	2	0	1	0	0	1	0	2	1	0	2	0	0
MAP3K15	0	0	4	0	2	3	1	0	6	1	2	0	5	1	0
LDOC1	390	374	236	129	419	262	164	218	336	652	353	552	142	93	490
RPSAP4	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
MIR190B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-121E16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB6	957	808	1686	1182	479	465	802	890	905	484	1021	1711	2366	1116	816
CYP51A1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-210N13.1	0	2	0	0	0	0	0	0	3	0	0	0	0	3	0
KRT18P53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1214P	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3
NTN1	20	9	7	2	4	9	1	6	7	9	0	6	8	2	1
TMED10	5754	4143	4718	3171	5196	3766	5040	4172	4412	5556	3165	6919	4326	4343	5179
RP11-546M4.1	4	3	7	3	3	0	0	4	0	1	0	2	3	4	0
AC096649.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AWAT1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC010891.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-522P13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCAR1	2423	2034	2572	1235	1869	1780	2076	2026	2080	2583	1796	3078	1641	2039	1877
AC002539.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKT3	18	23	28	22	7	18	17	14	12	16	36	19	20	21	24
RNU6-896P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00640	0	1	1	4	0	2	0	0	0	2	0	1	0	0	0
CLRN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-317L10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF528-AS1	138	161	110	61	158	105	104	127	161	172	84	175	51	60	194
AC092660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-598F7.3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AC073091.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGFR1OP2	2047	1721	2534	1564	1868	1631	2305	1608	1422	2072	1622	3063	2142	1769	2168
RP11-348H3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPR2	13	21	7	18	15	12	6	29	15	38	21	31	8	11	26
GRAP	111	86	240	114	132	110	250	104	47	110	103	114	184	130	134
RP11-308B5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-182J1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANBP6	704	472	616	356	678	512	583	476	638	842	478	833	650	557	743
LINC01284	4	2	2	1	0	0	3	2	5	2	0	0	1	5	5
RP11-797J4.1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CD3E	4	0	2	0	0	0	14	0	0	6	1	0	2	17	24
MIR770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-691N7.6	4	1	1	1	2	3	0	3	2	8	3	12	1	1	2
DAOA-AS1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1085N6.1	0	0	0	0	0	0	0	5	0	1	0	0	4	0	1
RP11-241F15.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COPS3	1468	891	1244	819	1194	1064	1264	1055	933	1111	776	1448	1007	1134	1121
RP11-357N13.6	17	21	31	17	28	13	16	14	2	16	35	19	18	16	24
RP11-626G11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH4	2	0	11	4	2	1	6	2	1	9	6	14	2	0	5
CCDC39-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-358N4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEAL8	510	367	555	313	466	324	555	372	270	531	310	602	486	439	560
AC006262.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-11M20.4	2	0	3	0	6	0	0	5	1	0	2	7	0	0	0
CIDEB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF300	145	321	163	106	280	301	195	269	224	618	273	307	289	158	345
RNA5SP57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIR3DP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-198D9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-492C18.2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
CTD-2008P7.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-899B16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008264.4	0	2	0	0	0	2	1	4	3	0	2	5	1	0	3
RP11-166A12.1	30	4	37	9	14	12	17	22	6	14	22	26	13	6	10
ZNF530	203	171	203	104	230	204	198	128	169	220	160	305	134	134	161
GTF2IP12	106	34	73	51	76	74	88	105	99	70	53	167	79	55	71
RN7SKP97	0	0	0	4	0	9	0	0	0	0	0	0	0	2	2
POM121C	744	651	718	533	667	534	687	650	626	762	473	782	514	558	887
EFNB2	7	3	40	19	0	6	37	0	3	42	27	9	35	26	10
CGA	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
NTM-IT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2195M15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KNSTRN	87	104	104	68	145	116	113	135	89	79	84	174	128	116	92
PLCE1	156	161	188	159	242	179	220	77	196	275	109	237	182	115	82
RPL23AP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF90P1	1	19	15	2	16	14	1	7	15	26	3	16	9	0	7
TRAJ17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-654E17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-55O6.4	1	6	4	1	3	1	3	0	1	2	6	1	1	4	2
RP1-85D24.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMF1	576	432	443	298	411	373	559	525	460	475	350	490	351	327	421
STARD5	160	63	99	61	84	85	64	108	76	154	87	81	67	104	107
TCEB2P2	1	2	6	0	0	0	0	2	0	0	0	5	3	0	0
BCRP4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
KCNB1	0	4	1	2	1	0	0	2	4	0	0	0	0	2	6
TRBJ2-4	6	0	0	9	10	3	2	0	11	0	0	0	0	0	0
RP11-182I10.2	19	25	17	13	38	17	8	21	39	42	14	23	23	10	19
LRMP	2205	2100	4483	2962	2897	2796	5362	2153	1485	2640	3534	5033	5422	3082	2134
LGALS8	740	593	755	622	878	899	921	762	998	1110	772	1357	930	966	995
